atletas.atleta_id,previsao_pontos,atletas.rodada_id,atletas.status_id,atletas.pontos_num,atletas.variacao_num,atletas.media_num,atletas.slug,atletas.apelido,atletas.nome,atletas.clube.id.full.name,atletas.entrou_em_campo,atletas.jogos_num,atletas.clube_id,atletas.posicao_id,atletas.preco_num,atletas.minimo_para_valorizar,atletas.apelido_abreviado,aproveitamento_visitante,aproveitamento_mandante,local,partida_data,placar_oficial_visitante,placar_oficial_mandante,partida_id,clube_visitante_posicao,clube_visitante_id,clube_casa_posicao,clube_casa_id,timestamp,campeonato_id,valida,mandante,A,CA,DS,FC,FD,FF,FS,I,G,FT,DE,GS,V,CV,PS,SG,DP,PC,PP,GC,media_CA_5_rodadas,media_DS_5_rodadas,media_FC_5_rodadas,media_FF_5_rodadas,media_FS_5_rodadas,media_I_5_rodadas,media_SG_5_rodadas,media_FD_5_rodadas,media_A_5_rodadas,media_G_5_rodadas,media_CV_5_rodadas,media_FT_5_rodadas,media_PC_5_rodadas,media_PS_5_rodadas,media_DE_5_rodadas,media_GS_5_rodadas,media_V_5_rodadas,media_DP_5_rodadas,media_PP_5_rodadas,media_GC_5_rodadas
105949,7.605006643355383,18,7,,-0.54,6.38,rochet,Rochet,Sergio Ramón Rochet Álvarez,,True,5,285,1,11.04,,Rochet,66.67,66.67,Beira-Rio,2025-08-03 20:30:00,,,334138,8,276,10,285,1754263800,26,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,0.6,0.0,0.0,0.0,0.0
92171,7.546417672697427,18,7,,0.65,6.97,arthur-cabral,Arthur Cabral,Arthur Mendonça Cabral,,True,4,263,5,14.41,,A. Cabral,66.67,73.33,Nilton Santos (Engenhão),2025-08-03 16:00:00,,,334129,2,283,6,263,1754247600,26,True,False,0.0,0.0,1.0,5.0,3.0,3.0,6.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.8,2.6,5.0,0.6,0.0,2.4,0.0,1.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88963,7.375497713694087,18,7,,-0.13,7.01,leonardo-jardim,Leonardo Jardim,José Leonardo Nunes Alves Sousa Jardim,,True,17,283,6,10.78,,L. Jardim,66.67,73.33,Nilton Santos (Engenhão),2025-08-03 16:00:00,,,334129,2,283,6,263,1754247600,26,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,0.0,0.0,0.0
103912,7.358159588588802,18,7,,0.28,7.11,hernan-crespo,Hernán Crespo,Hernán Jorge Crespo,,True,5,276,6,10.87,,H. Crespo,66.67,66.67,Beira-Rio,2025-08-03 20:30:00,,,334138,8,276,10,285,1754263800,26,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0
91573,7.147917805147037,18,7,,1.25,5.43,arboleda,Arboleda,Robert Abel Arboleda Escobar,,True,12,276,3,9.95,,Arboleda,66.67,66.67,Beira-Rio,2025-08-03 20:30:00,,,334138,8,276,10,285,1754263800,26,True,True,0.0,2.0,18.0,9.0,0.0,5.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,14.0,9.0,3.8,5.6,2.0,3.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89368,7.0107692511084645,18,7,,-0.1,5.37,braithwaite,Braithwaite,Martin Christensen Braithwaite,,True,12,284,5,12.82,,Braithwaite,33.33,20.0,Maracanã,2025-08-02 21:00:00,,,334127,14,284,12,266,1754179200,26,True,True,1.0,2.0,8.0,13.0,7.0,6.0,15.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,11.8,6.0,13.0,2.0,0.0,5.8,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
96610,7.008610679247152,18,7,,-0.15,7.86,matheus-pereira,Matheus Pereira,Matheus Fellipe Costa Pereira,,True,15,283,4,15.1,,M. Pereira,66.67,73.33,Nilton Santos (Engenhão),2025-08-03 16:00:00,,,334129,2,283,6,263,1754247600,26,True,True,5.0,4.0,25.0,18.0,12.0,12.0,50.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,23.6,17.0,9.8,44.0,2.4,0.0,11.0,4.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105531,7.005002119504571,18,7,,-0.99,6.84,matheus-bidu,Matheus Bidu,Matheus Lima Beltrão Oliveira Valin,,True,10,264,2,10.05,,M. Bidu,26.67,33.33,Neo Química Arena,2025-08-03 16:00:00,,,334131,18,356,11,264,1754247600,26,True,False,1.0,1.0,16.0,6.0,1.0,4.0,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,14.0,5.2,3.6,20.2,0.8,4.2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
99198,7.002416069775516,18,7,,-0.07,7.09,vegetti,Vegetti,Pablo Vegetti,,True,13,267,5,15.54,,Vegetti,33.33,73.33,Maião,2025-08-02 18:30:00,,,334135,16,267,7,2305,1754170200,26,True,True,1.0,1.0,4.0,17.0,5.0,19.0,15.0,4.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.2,16.6,14.6,11.8,2.8,0.0,3.8,1.0,7.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
111309,6.888686211551563,18,7,,-1.44,5.72,gustavo-martins,Gustavo Martins,Gustavo Martins de Souza Santos,,True,6,284,3,8.72,,G. Martins,33.33,20.0,Maracanã,2025-08-02 21:00:00,,,334127,14,284,12,266,1754179200,26,True,True,0.0,2.0,11.0,10.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.2,10.2,7.2,0.6,0.6,1.0,2.0,3.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85048,6.879701698371756,18,7,,1.25,6.25,memphis-depay,Memphis Depay,Memphis Depay,,True,12,264,5,15.35,,M. Depay,26.67,33.33,Neo Química Arena,2025-08-03 16:00:00,,,334131,18,356,11,264,1754247600,26,True,False,3.0,3.0,5.0,11.0,10.0,6.0,16.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.6,8.8,6.0,14.0,0.0,0.0,8.0,3.0,3.2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
100898,6.829809990006462,18,7,,-1.44,6.89,vitinho,Vitinho,Victor Alexander da Silva,,True,14,263,2,9.88,,Vitinho,66.67,73.33,Nilton Santos (Engenhão),2025-08-03 16:00:00,,,334129,2,283,6,263,1754247600,26,True,False,0.0,1.0,28.0,12.0,0.0,4.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,26.2,12.0,3.6,5.4,2.0,8.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110818,6.77953246562622,18,7,,0.57,6.03,renato-paiva,Renato Paiva,Renato Manuel Alves Paiva,,True,12,356,6,9.79,,R. Paiva,26.67,33.33,Neo Química Arena,2025-08-03 16:00:00,,,334131,18,356,11,264,1754247600,26,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0
110426,6.5685791106512035,18,7,,0.46,6.23,bernabei,Bernabéi,Alexandro Ezequiel Bernabéi,,True,11,285,2,14.01,,Bernabéi,66.67,66.67,Beira-Rio,2025-08-03 20:30:00,,,334138,8,276,10,285,1754263800,26,True,False,2.0,1.0,27.0,20.0,4.0,6.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,22.6,16.6,6.0,9.2,0.6,1.6,2.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98517,6.453520606954896,18,7,,2.39,4.32,jean-lucas,Jean Lucas,Jean Lucas de Souza Oliveira,,True,13,265,4,8.29,,J. Lucas,86.67,13.33,Ilha do Retiro,2025-08-02 16:00:00,,,334145,4,265,20,292,1754161200,26,True,True,0.0,1.0,22.0,15.0,2.0,6.0,13.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,20.4,11.0,6.0,11.0,1.0,0.0,1.2,0.0,0.4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145269,6.427280892282636,18,7,,-0.9,7.28,davide-ancelotti,Davide Ancelotti,Davide Ancelotti,,True,4,263,6,12.46,,D. Ancelotti,66.67,73.33,Nilton Santos (Engenhão),2025-08-03 16:00:00,,,334129,2,283,6,263,1754247600,26,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0
97341,6.315651990434193,18,7,,0.93,5.62,rogerio-ceni,Rogério Ceni,Rogério Mücke Ceni,,True,15,265,6,9.78,,R. Ceni,86.67,13.33,Ilha do Retiro,2025-08-02 16:00:00,,,334145,4,265,20,292,1754161200,26,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,0.0,0.0
72294,6.276445965379868,18,7,,0.17,5.26,everson,Everson,Everson Felipe Marques Pires,,True,14,282,1,10.12,,Everson,26.67,40.0,Arena MRV,2025-08-03 18:30:00,,,334137,5,280,13,282,1754256600,26,True,False,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,42.0,14.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,12.0,0.0,0.0,0.0,0.0
73384,6.2213761185692515,18,7,,1.1,4.61,samuel-xavier,Samuel Xavier,Samuel Xavier Brito,,True,12,266,2,9.71,,S. Xavier,33.33,20.0,Maracanã,2025-08-02 21:00:00,,,334127,14,284,12,266,1754179200,26,True,False,1.0,2.0,10.0,16.0,1.0,3.0,15.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,8.6,13.6,2.2,14.2,0.0,3.0,1.0,1.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79631,6.218679850685551,18,7,,0.0,3.7,cano,Cano,Germán Ezequiel Cano,,False,8,266,5,9.58,,Cano,33.33,20.0,Maracanã,2025-08-02 21:00:00,,,334127,14,284,12,266,1754179200,26,True,False,0.0,1.0,1.0,4.0,1.0,11.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,10.2,8.2,2.0,0.0,1.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103056,6.078637735688801,18,7,,0.12,5.08,gabriel-brazao,Gabriel Brazão,Gabriel Nascimento Rezende Brazão - Resende,,True,16,277,1,6.77,,G. Brazão,20.0,46.67,Morumbis,2025-08-04 20:00:00,,,334133,19,286,17,277,1754348400,26,True,False,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,61.0,21.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.8,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.6,17.0,0.0,0.0,0.0,0.0
105258,6.0703195215275265,18,7,,-0.16,4.13,gaston-avila,Gastón Ávila,Gastón Luciano Ávila,,True,6,356,3,8.6,,G. Ávila,26.67,33.33,Neo Química Arena,2025-08-03 16:00:00,,,334131,18,356,11,264,1754247600,26,True,True,0.0,1.0,11.0,3.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,9.8,1.8,1.0,3.2,0.0,1.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105647,6.045496866890786,18,7,,-0.3,4.29,mauricio,Maurício,Maurício Magalhães Prado,,True,11,275,4,9.79,,Maurício,66.67,40.0,Barradão,2025-08-03 19:30:00,,,334140,3,275,15,287,1754260200,26,True,True,1.0,0.0,7.0,8.0,2.0,6.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,6.4,5.0,4.4,1.6,0.0,2.0,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87999,5.985365971594325,18,7,,0.69,3.29,gustavo-scarpa,Gustavo Scarpa,Gustavo Henrique Furtado Scarpa,,True,15,282,4,10.4,,G. Scarpa,26.67,40.0,Arena MRV,2025-08-03 18:30:00,,,334137,5,280,13,282,1754256600,26,True,False,1.0,2.0,9.0,12.0,5.0,12.0,20.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.2,12.0,12.0,19.2,2.0,0.0,5.0,1.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107989,5.964297171394484,18,7,,1.85,4.46,carbonero,Carbonero,Johan Stiven Carbonero Balanta,,True,7,285,5,7.47,,Carbonero,66.67,66.67,Beira-Rio,2025-08-03 20:30:00,,,334138,8,276,10,285,1754263800,26,True,False,0.0,1.0,1.0,8.0,1.0,6.0,17.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,6.8,3.8,13.2,3.2,0.0,0.2,0.0,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130811,5.95356643069413,18,7,,-0.21,5.4,souza,Souza,João Victor de Souza Menezes,,True,7,277,2,7.64,,Souza,20.0,46.67,Morumbis,2025-08-04 20:00:00,,,334133,19,286,17,277,1754348400,26,True,False,1.0,1.0,15.0,7.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.4,12.2,5.4,0.0,6.2,0.2,1.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72493,5.839206511652153,18,7,,-1.33,5.24,alex-telles,Alex Telles,Alex Nicolao Telles,,True,13,263,2,9.76,,A. Telles,66.67,73.33,Nilton Santos (Engenhão),2025-08-03 16:00:00,,,334129,2,283,6,263,1754247600,26,True,False,0.0,1.0,7.0,13.0,2.0,4.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,6.2,12.6,3.2,7.8,1.0,8.4,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99552,5.83572053703102,18,7,,1.27,6.67,rossi,Rossi,Agustín Daniel Rossi,,True,16,262,1,10.67,,Rossi,80.0,40.0,Castelão (CE),2025-08-03 18:30:00,,,334143,1,262,9,354,1754256600,26,True,True,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,33.0,6.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.6,0.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.2,5.2,0.0,2.0,0.0,0.0
78248,5.794203251687339,18,7,,0.0,4.76,gustavo-henrique,Gustavo Henrique,Gustavo Henrique Vernes,,False,5,264,3,8.57,,G. Henrique,26.67,33.33,Neo Química Arena,2025-08-03 16:00:00,,,334131,18,356,11,264,1754247600,26,True,False,0.0,0.0,9.0,2.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.8,2.0,1.0,3.0,0.0,0.4,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
